Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Wirtschaftsbeziehungen,7,0,0,2,5,0,0,0,0,0,0
Photokatalysator,7,0,0,0,0,0,0,0,0,3,4
Erdölraffination,7,0,0,0,7,0,0,0,0,0,0
Erdoberfläche,7,0,0,0,3,0,0,0,0,1,3
Windows XP Home Edition,7,0,0,6,0,0,0,1,0,0,0
Instrumentelle Analytik,7,0,0,2,4,0,0,0,0,1,0
Positionierantrieb,7,0,0,0,0,0,0,0,0,6,1
Laserkühlung,7,0,0,1,2,0,0,0,0,0,4
Bauausführung,7,0,0,5,1,0,0,0,0,1,0
Karriere,7,0,0,3,4,0,0,0,0,0,0
SAP,7,0,0,5,1,0,0,0,0,0,1
Polyurethane,7,0,0,1,2,0,0,1,0,2,1
Übersetzung,7,0,0,4,2,0,0,0,0,0,1
Nichtlineare Analysis,7,0,0,0,6,0,1,0,0,0,0
Architekturgeschichtsschreibung,7,0,0,0,5,0,1,0,0,1,0
Semiotik,7,0,0,3,3,0,0,0,0,1,0
Biologieunterricht,7,0,0,5,0,0,0,0,0,1,1
Einzelhandel,7,0,0,3,1,1,0,0,0,2,0
Sozialanthropologie,7,0,0,3,3,0,0,0,0,1,0
Elementarteilchen,7,0,0,0,5,0,1,0,0,0,1
Grafit,7,0,0,0,3,0,1,0,0,1,2
Aminosäuren,7,0,0,0,1,0,0,0,0,2,4
Moral,7,0,0,4,2,0,0,0,0,1,0
Metallurgie,7,0,0,3,4,0,0,0,0,0,0
PPS,7,0,0,4,0,0,0,0,0,3,0
Ausgrabung,7,0,0,3,1,1,1,0,0,0,1
Gruppenidentität,7,0,0,3,2,0,0,0,0,2,0
Abgrenzung,7,0,0,2,0,1,0,0,0,4,0
Fourier-Reihe,7,0,0,1,5,0,0,0,0,1,0
Bestandserhaltung,7,0,0,4,1,0,0,0,0,2,0
Analytische Geometrie,7,0,0,3,2,0,1,1,0,0,0
Inklusiver Unterricht,7,0,0,4,1,0,0,0,0,2,0
Dissipation,7,0,0,0,1,0,0,0,0,2,4
Politisierung,7,0,0,4,2,0,0,0,0,1,0
Altlastsanierung,7,0,0,0,3,0,0,1,1,1,1
Sexualerziehung,7,0,0,5,1,0,0,1,0,0,0
Office 365,7,0,0,4,3,0,0,0,0,0,0
Cyclovoltammetrie,7,0,0,0,0,0,0,0,0,4,3
Ästhetische Wahrnehmung,7,0,0,2,1,1,0,0,0,3,0
Organisiertes Verbrechen,7,0,0,3,2,2,0,0,0,0,0
Sickerwasser,7,0,0,0,3,0,0,0,2,1,1
Bodenpolitik,7,0,0,0,2,2,0,1,1,1,0
Marktwirtschaft,7,0,0,3,1,0,1,0,0,1,1
Qualitative Methode,7,0,0,4,2,0,0,0,0,1,0
Preisbildung,7,0,0,0,3,1,0,0,0,2,1
Effizienter Algorithmus,7,0,0,0,3,0,1,0,0,2,1
Festkörpertheorie,7,0,0,3,2,0,1,0,1,0,0
Carsharing,7,0,0,4,2,0,0,0,0,1,0
Funktionalität,7,0,0,3,1,0,0,0,0,3,0
Phytoplankton,7,0,0,1,0,0,0,0,0,3,3
Ultrakaltes Atom,7,0,0,0,2,0,0,0,0,0,5
Grenzüberschreitende Kooperation,7,0,0,5,1,1,0,0,0,0,0
Bruch,7,0,0,2,2,0,1,0,0,1,1
Mobiler Agent,7,0,0,0,2,0,4,0,0,0,1
Entscheidungsverhalten,7,0,0,2,2,0,0,0,0,3,0
Virtuelle Währung,7,0,0,2,4,0,0,0,0,1,0
Forschungsreise,7,0,0,6,1,0,0,0,0,0,0
Trauerarbeit,7,0,0,6,1,0,0,0,0,0,0
Softwarewartung,7,0,0,1,2,0,0,0,0,2,2
Wohnkultur,7,0,0,1,2,2,1,0,0,1,0
Architekturstudium,7,0,0,1,6,0,0,0,0,0,0
Internetworking,7,0,0,2,4,0,1,0,0,0,0
Absorption,7,0,0,0,3,0,0,0,0,4,0
Berufstätigkeit,7,0,0,0,4,0,1,0,0,2,0
Gesicht,7,0,0,0,2,0,3,0,1,0,1
Mechanisches System,7,0,0,1,5,0,0,0,0,1,0
Schadensmechanik,7,0,0,2,2,0,0,0,0,1,2
Elektronisches Buch,7,0,0,2,3,0,0,1,0,1,0
Ästuar,7,0,0,0,1,0,0,0,0,2,4
Erdölbohrung,7,0,0,3,3,0,0,0,0,1,0
Stickstoffoxide,7,0,0,0,4,0,0,1,1,0,1
Schiffspropeller,7,0,0,0,1,0,0,0,1,1,4
Nahfeldoptik,7,0,0,0,5,0,0,0,1,0,1
Soziale Wirklichkeit,7,0,0,5,0,0,0,0,0,2,0
Tieftemperaturphysik,7,0,0,1,3,0,0,0,0,2,1
Gartenstadt,7,0,0,1,3,1,0,0,1,1,0
Aggression,7,0,0,6,1,0,0,0,0,0,0
Bahnhofsarchitektur,7,0,0,4,1,1,0,0,0,1,0
Ressourcen,7,0,0,4,2,0,0,0,0,1,0
Gentechnisch verändertes Lebensmittel,7,0,0,4,3,0,0,0,0,0,0
Stromrichter,7,0,0,0,4,0,0,0,0,3,0
Dynamisches Modell,7,0,0,1,3,0,0,0,0,3,0
Sedimentanalyse,7,0,0,0,1,0,0,0,1,0,5
Enterprise-Resource-Planning,7,0,0,5,2,0,0,0,0,0,0
Automatische Handlungsplanung,7,0,0,0,1,0,3,0,0,2,1
Spiegel,7,0,0,0,1,0,0,0,0,6,0
Detektor,7,0,0,0,3,0,0,0,0,1,3
Aktivierung,7,0,0,1,1,0,0,0,0,2,3
Ubuntu,7,0,0,4,3,0,0,0,0,0,0
Resistenz,7,0,0,0,1,0,0,0,0,1,5
Schulbuch,7,0,0,5,0,0,0,0,0,2,0
Nickellegierung,7,0,0,1,3,0,0,0,0,3,0
Abzählende Kombinatorik,7,0,0,0,6,0,1,0,0,0,0
Identitätsverwaltung,7,0,0,2,3,0,0,0,0,2,0
Produktlinie,7,0,0,0,1,0,2,0,0,4,0
Möbel,7,0,0,3,3,1,0,0,0,0,0
Katastrophenschutz,7,0,0,1,3,0,1,1,0,1,0
Wohnumfeld,7,0,0,3,0,1,0,0,0,3,0
Nationale Minderheit,7,0,0,2,1,0,2,1,0,1,0
Gesellschaftskritik,7,0,0,4,1,0,0,1,0,0,1
Stickstoff,7,0,0,2,1,0,0,0,0,3,1
Morphologie,7,0,0,0,4,0,0,0,0,2,1
Containerschifffahrt,7,0,0,2,4,0,0,0,0,0,1
Subkultur,7,0,0,4,1,0,0,0,0,2,0
Feuchtgebiet,7,0,0,0,5,0,0,0,0,1,1
Lärm,7,0,0,2,2,1,1,0,0,1,0
Fluoreszenz-Resonanz-Energie-Transfer,7,0,0,0,1,0,0,0,0,1,5
Vulkangebiet,7,0,0,0,6,0,0,0,0,0,1
Elektroschwache Wechselwirkung,7,0,0,0,4,0,0,0,0,0,3
Handhabungstechnik,7,0,0,3,1,2,0,0,0,0,1
Beschaffung,7,0,0,6,1,0,0,0,0,0,0
Führer,7,0,0,4,3,0,0,0,0,0,0
Quantenwell,7,0,0,0,5,0,1,0,0,1,0
Individualität,7,0,0,4,1,1,0,0,0,1,0
Audiovisuelle Medien,7,0,0,1,2,0,0,0,0,4,0
Nichtlineare Welle,7,0,0,0,6,0,1,0,0,0,0
VisualBASIC.NET,7,0,0,5,2,0,0,0,0,0,0
Prozessentwicklung,7,0,0,2,4,0,0,0,0,0,1
Industriekultur,7,0,0,2,0,2,0,0,0,3,0
Staphylococcus aureus,7,0,0,0,0,0,0,0,0,1,6
Differenzierbare Mannigfaltigkeit,7,0,0,0,7,0,0,0,0,0,0
Modelltransformation,7,0,0,1,1,0,2,0,2,0,1
Erlebnispädagogik,7,0,0,6,0,0,0,0,0,1,0
Veranstaltungstechnik,7,0,0,7,0,0,0,0,0,0,0
Autismus,7,0,0,5,2,0,0,0,0,0,0
Baufinanzierung,7,0,0,7,0,0,0,0,0,0,0
Kohlenstoffverbindungen,7,0,0,0,4,0,0,0,0,0,3
Fortschritt,7,0,0,4,2,0,0,1,0,0,0
Tastwahrnehmung,7,0,0,0,0,0,2,0,0,1,4
Ultraschalltechnik,7,0,0,0,5,0,1,0,0,1,0
Kriegführung,7,0,0,2,4,0,1,0,0,0,0
Rennwagen,7,0,0,4,0,0,0,1,0,2,0
Holzbearbeitung,7,0,0,6,0,0,0,1,0,0,0
Steuergerät,7,0,0,1,2,1,0,0,0,3,0
Expedition,7,0,0,4,2,0,1,0,0,0,0
Außerirdisches Leben,7,0,0,1,6,0,0,0,0,0,0
System,7,0,0,1,1,0,2,0,1,2,0
Titankomplexe,7,0,0,0,0,0,0,0,0,3,4
Clifford-Algebra,7,0,0,0,7,0,0,0,0,0,0
Geometrische Maßtheorie,7,0,0,0,5,0,2,0,0,0,0
Erforschung,7,0,0,1,3,3,0,0,0,0,0
Umweltfaktor,7,0,0,1,2,0,0,0,0,1,3
Vorschulerziehung,7,0,0,4,2,0,0,0,0,1,0
Informatikunterricht,7,0,0,4,1,0,0,0,0,2,0
Überschwemmung,7,0,0,1,4,0,1,0,1,0,0
Wärmebehandlung,7,0,0,4,1,0,0,0,0,1,1
Politischer Unterricht,7,0,0,3,1,1,0,0,0,1,1
Laserablation,7,0,0,0,0,0,0,0,2,5,0
Drei-Fünf-Halbleiter,7,0,0,0,3,0,0,0,0,2,2
YouTube,7,0,0,2,2,2,0,1,0,0,0
Oxidation,7,0,0,0,4,0,0,0,0,1,2
Wirkstofffreisetzung,7,0,0,0,5,0,0,0,1,0,1
Kulturkritik,7,0,0,6,0,0,0,0,0,1,0
Sprachkompetenz,7,0,0,2,0,0,0,1,0,3,1
Verwitterung,7,0,0,2,2,0,0,0,1,0,2
Organisationsverhalten,7,0,0,1,4,0,0,0,0,1,1
Biokonversion,7,0,0,0,5,0,0,0,0,0,2
Kulturaustausch,7,0,0,0,6,0,1,0,0,0,0
Gewerkschaft,7,0,0,4,1,0,0,0,0,2,0
Steinkohlenbergbau,7,0,0,3,1,1,0,0,0,1,1
Industriegesellschaft,7,0,0,4,2,0,0,0,0,1,0
Umland,7,0,0,4,1,1,0,0,0,0,1
Währungsunion,7,0,0,0,4,0,1,0,1,0,1
Solar-terrestrische Physik,7,0,0,0,4,0,3,0,0,0,0
Hominisation,7,0,0,5,2,0,0,0,0,0,0
Mechanochemie,7,0,0,0,1,0,0,0,0,3,3
Verkehrssystem,7,0,0,0,1,2,1,0,0,2,1
Nutzfahrzeug,7,0,0,3,1,1,0,0,1,1,0
Differential-algebraisches Gleichungssystem,7,0,0,0,3,0,1,0,1,2,0
Kapitalgesellschaft,7,0,0,2,0,0,0,0,0,5,0
Banach-Algebra,7,0,0,0,7,0,0,0,0,0,0
Systemplattform,7,0,0,1,1,0,3,0,0,2,0
Hochtemperatursupraleitung,7,0,0,0,4,0,1,0,1,0,1
Kritisches Phänomen,7,0,0,0,3,0,1,0,0,1,2
Beugung,7,0,0,0,6,0,0,0,0,0,1
Unterwasserfahrzeug,7,0,0,0,2,0,0,0,0,4,1
Integraltransformation,7,0,0,5,2,0,0,0,0,0,0
Memory-Legierung,7,0,0,3,4,0,0,0,0,0,0
Hadron,7,0,0,0,4,0,2,0,0,0,1
Hafenstadt,7,0,0,0,7,0,0,0,0,0,0
Gewaltdarstellung,7,0,0,4,0,0,0,1,0,2,0
Bodennutzung,7,0,0,3,2,0,0,0,1,1,0
Verwaltungsvereinfachung,7,0,0,1,2,0,0,0,0,4,0
RNS,7,0,0,0,5,0,0,0,0,2,0
Fotoionisation,7,0,0,0,0,0,1,0,0,0,6
Generation 2,7,0,0,3,1,1,1,0,0,1,0
Strahlung,7,0,0,1,5,0,0,0,0,1,0
Hybridantrieb,7,0,0,3,1,0,0,1,0,2,0
Ethernet,7,0,0,1,5,0,0,0,0,1,0
Holomorphe Funktion,7,0,0,1,4,0,1,1,0,0,0
Kolloidchemie,7,0,0,1,1,0,4,0,0,1,0
CIM,7,0,0,3,1,0,2,0,1,0,0
Matrix,7,0,0,1,5,0,0,0,0,1,0
Flughafenbau,7,0,0,3,4,0,0,0,0,0,0
Linearer Operator,7,0,0,0,5,0,1,0,1,0,0
Humankapital,7,0,0,3,2,0,0,0,0,2,0
Humanvermögen,7,0,0,4,3,0,0,0,0,0,0
Kommunale Energieversorgung,7,0,0,5,1,0,0,0,0,1,0
Algebraische Mannigfaltigkeit,7,0,0,0,5,0,2,0,0,0,0
Oxide,7,0,0,0,5,0,0,0,0,0,2
WordPress,7,0,0,6,1,0,0,0,0,0,0
Kristallzüchtung,7,0,0,0,3,0,0,0,1,2,1
Navigationssystem,7,0,0,1,3,0,0,1,0,1,1
Optische Messung,7,0,0,1,2,0,1,0,0,2,1
Nanokristall,7,0,0,0,3,0,0,0,0,0,4
Elektrisches Feld,7,0,0,4,1,0,0,0,0,1,1
Hirnforschung,7,0,0,6,0,0,0,1,0,0,0
Pädagogische Psychologie,7,0,0,5,0,0,0,1,0,1,0
Betonkonstruktion,7,0,0,0,6,0,0,1,0,0,0
CD-ROM,7,0,0,7,0,0,0,0,0,0,0
Nachahmung,7,0,0,2,2,1,0,0,0,2,0
Nichtparametrisches Verfahren,7,0,0,1,5,0,0,0,0,0,1
Lüftungstechnik,7,0,0,5,2,0,0,0,0,0,0
Fehlerrechnung,7,0,0,4,3,0,0,0,0,0,0
Grenzflächenchemie,7,0,0,0,4,0,3,0,0,0,0
Adhäsion,7,0,0,0,7,0,0,0,0,0,0
Ljapunov-Exponent,7,0,0,1,4,0,0,0,0,1,1
Dichte,7,0,0,0,2,0,0,1,0,3,1
Chancengleichheit,7,0,0,2,1,1,1,0,0,0,2
Interpersonale Kommunikation,7,0,0,4,0,0,0,0,0,3,0
Zukunftserwartung,7,0,0,5,2,0,0,0,0,0,0
Biosphäre,7,0,0,2,2,0,0,0,1,0,2
Dielektrische Eigenschaft,7,0,0,1,2,0,0,0,1,1,2
Lagerhaltung,7,0,0,2,1,0,0,0,0,4,0
Sternpolymere,7,0,0,1,3,0,0,0,0,1,2
Abwehrreaktion,7,0,0,0,2,0,0,0,0,2,3
Grundschulunterricht,7,0,0,4,0,2,0,0,0,1,0
Transkriptomanalyse,7,0,0,0,0,0,0,0,0,1,6
Ratte,7,0,0,0,0,0,0,0,0,6,1
VHDL,7,0,0,1,6,0,0,0,0,0,0
Spiritualität,7,0,0,4,2,0,1,0,0,0,0
Internationaler Wettbewerb,7,0,0,1,6,0,0,0,0,0,0
Messgerät,7,0,0,0,5,0,0,0,0,2,0
Weltstadt,7,0,0,2,5,0,0,0,0,0,0
Datenassimilation,7,0,0,0,5,0,0,0,0,1,1
Metallisches Glas,7,0,0,0,6,0,0,0,0,1,0
Industrielle Mikrobiologie,7,0,0,1,6,0,0,0,0,0,0
Tonsignal,7,0,0,1,3,0,1,0,0,2,0
ChatGPT,7,0,0,2,3,1,1,0,0,0,0
Elektrizitätswirtschaft,7,0,0,1,4,0,0,0,0,2,0
Digitale Videotechnik,7,0,0,2,5,0,0,0,0,0,0
DNS-Sequenz,7,0,0,0,2,0,0,0,0,3,2
Fehlerbehandlung,7,0,0,3,2,0,0,0,0,1,1
Theoretische Chemie,7,0,0,0,6,0,0,0,0,0,1
Makromolekül,7,0,0,0,4,0,1,0,0,0,2
Raumklima,7,0,0,5,1,0,0,0,0,1,0
Synthese,7,0,0,0,1,0,0,0,0,6,0
Halbleiterschaltung,7,0,0,6,1,0,0,0,0,0,0
Topologischer Raum,7,0,0,0,6,0,0,0,0,0,1
Wiki,7,0,0,5,2,0,0,0,0,0,0
PowerPoint,7,0,0,4,3,0,0,0,0,0,0
Gebietszerlegungsmethode,7,0,0,0,4,0,2,0,0,1,0
Organischer Schadstoff,7,0,0,1,3,0,0,0,1,1,1
Ausländischer Arbeitnehmer,7,0,0,5,0,0,1,0,0,1,0
Deponie,7,0,0,1,4,0,1,0,1,0,0
Reproduktionsmedizin,7,0,0,2,0,1,0,0,0,4,0
Fremdenfeindlichkeit,7,0,0,4,1,0,0,0,0,2,0
Neutrinooszillation,7,0,0,0,2,0,0,0,0,0,5
Implantatwerkstoff,7,0,0,1,3,0,0,0,0,3,0
Gentherapie,7,0,0,3,3,0,0,0,0,0,1
Beitritt,7,0,0,5,1,1,0,0,0,0,0
Tragverhalten,7,0,0,0,4,0,0,0,0,1,2
Geografischer Raum,7,0,0,3,3,0,1,0,0,0,0
Netzbetrieb,7,0,0,1,0,0,0,1,0,5,0
Kostenmanagement,7,0,0,3,1,0,0,0,0,3,0
Kohlenhydrate,7,0,0,1,5,0,0,0,0,0,1
Bioraffinerie,7,0,0,1,5,0,0,0,0,1,0
Museumskunde,7,0,0,2,1,2,0,1,0,0,1
Plasmatechnik,7,0,0,2,3,0,0,0,1,0,1
Pflanzenzelle,7,0,0,1,6,0,0,0,0,0,0
Ressourcenpolitik,7,0,0,1,3,0,0,1,0,2,0
Ordnung n,7,0,0,0,4,0,0,0,0,0,3
Risikomaß,7,0,0,2,2,0,0,0,0,2,1
Reaktivität,7,0,0,2,4,0,0,0,0,0,1
Wissenschaftler,7,0,0,3,2,0,0,0,0,2,0
Löten,7,0,0,4,0,0,0,0,1,2,0
Quantenphasenübergang,7,0,0,0,2,0,0,0,0,1,4
Komposition,7,0,0,3,1,0,2,0,0,1,0
Museumspädagogik,7,0,0,4,0,1,0,0,0,2,0
Excel 2010,7,0,0,3,3,0,0,1,0,0,0
Pädagogische Diagnostik,7,0,0,4,0,0,0,0,0,3,0
Hirnfunktion,7,0,0,5,0,0,0,0,0,2,0
Entwicklungsgefährdung,7,0,0,5,0,2,0,0,0,0,0
Gittererzeugung,7,0,0,0,5,0,1,0,0,1,0
Theaterbau,7,0,0,0,5,1,1,0,0,0,0
Informationsqualität,7,0,0,2,1,0,0,0,1,1,2
Pneumatik,7,0,0,6,1,0,0,0,0,0,0
Visuelles System,7,0,0,0,3,0,1,0,1,1,1
Optimale Versuchsplanung,7,0,0,0,5,0,1,0,0,1,0
Feder,7,0,0,6,0,0,0,0,0,1,0
Homosexualität,7,0,0,2,3,2,0,0,0,0,0
Renormierung,7,0,0,0,6,0,0,0,0,1,0
Kartoffel,7,0,0,2,2,0,0,0,0,2,1
Degradation,7,0,0,0,4,0,0,0,0,3,0
Unendlichkeit,7,0,0,2,2,0,2,0,0,1,0
Fremdenverkehrsgeografie,7,0,0,4,2,1,0,0,0,0,0
Menschenbild,7,0,0,4,0,2,0,1,0,0,0
Abfragesprache,7,0,0,0,3,0,4,0,0,0,0
Phylogenie,7,0,0,0,3,0,1,0,0,0,3
Lichttechnik,7,0,0,4,2,0,1,0,0,0,0
Volkswirtschaftslehre,7,0,0,2,5,0,0,0,0,0,0
Wasserkreislauf,7,0,0,1,3,0,1,0,0,0,2
Brauch,7,0,0,6,1,0,0,0,0,0,0
Politische Einstellung,7,0,0,6,1,0,0,0,0,0,0
Homogenisierung,7,0,0,0,6,0,0,0,0,1,0
Verkehrsmittelwahl,7,0,0,4,0,1,0,0,0,2,0
Baumechanik,7,0,0,0,7,0,0,0,0,0,0
Arithmetische Geometrie,7,0,0,0,3,0,3,0,0,1,0
Verteilte künstliche Intelligenz,7,0,0,0,2,0,5,0,0,0,0
Forschungsprojekt,7,0,0,4,1,0,0,0,0,2,0
Thermische Belastung,7,0,0,0,2,0,0,0,0,4,1
Parallelrechner,7,0,0,0,3,0,4,0,0,0,0
Excel 2013,7,0,0,3,4,0,0,0,0,0,0
Spanisch,7,0,0,2,3,0,0,0,0,0,2
Computer Supported Cooperative Work,7,0,0,2,1,0,2,0,0,1,1
Nachrichtensendung,7,0,0,5,0,0,0,0,0,2,0
Matching,7,0,0,2,4,0,0,0,0,0,1
Biosignal,7,0,0,2,2,0,0,0,0,3,0
Lebesgue-Integral,7,0,0,1,6,0,0,0,0,0,0
Nachfolgestaaten,7,0,0,1,4,0,0,1,0,1,0
Stress,7,0,0,4,1,0,0,0,0,1,1
Atmosphärisches Aerosol,7,0,0,1,3,0,0,0,1,0,2
Gen,7,0,0,2,1,0,1,0,0,1,2
Image,7,0,0,4,1,1,1,0,0,0,0
Katholische Theologie,7,0,0,5,0,1,0,0,0,1,0
Autobahn,7,0,0,3,0,0,0,0,0,4,0
Naturstein,7,0,0,3,1,1,0,0,1,0,1
Polymerfilm,7,0,0,0,1,0,0,0,0,1,5
Bauen am Wasser,7,0,0,1,4,1,1,0,0,0,0
Rohstoffpolitik,7,0,0,5,0,1,0,1,0,0,0
Bergbauindustrie,7,0,0,2,5,0,0,0,0,0,0
Gruppenoperation,7,0,0,0,5,0,1,0,0,0,1
Transformationsgruppe,7,0,0,0,4,0,2,0,1,0,0
Freizeitverhalten,7,0,0,6,0,0,0,1,0,0,0
Altengerechtes Bauen,7,0,0,4,2,0,0,0,0,1,0
Perkolationstheorie,7,0,0,0,5,0,0,0,0,1,1
Radarfernerkundung,7,0,0,0,5,0,0,0,0,1,1
SharePoint 2010,7,0,0,0,7,0,0,0,0,0,0
Ab-initio-Rechnung,7,0,0,0,3,0,0,0,0,0,4
Semantisches Netz,7,0,0,0,2,0,3,0,1,0,1
Extrembedingung,7,0,0,3,3,0,1,0,0,0,0
Elektrische Leitfähigkeit,7,0,0,1,2,0,0,0,0,3,1
C-Stern-Algebra,7,0,0,1,4,0,1,0,0,0,1
Inselnetz,7,0,0,3,1,0,0,0,0,3,0
Lean Production,7,0,0,5,1,0,0,0,0,1,0
Wissenschaftlerin,7,0,0,0,5,0,1,0,0,1,0
Wirkungsgrad,7,0,0,2,0,0,0,0,0,5,0
Verwaltungsreform,7,0,0,4,2,0,0,1,0,0,0
Sozialverträglichkeit,7,0,0,5,1,0,0,0,0,1,0
Benutzung,7,0,0,2,5,0,0,0,0,0,0
Preisträger,7,0,0,3,3,1,0,0,0,0,0
Erneuerbare Ressourcen,7,0,0,0,3,0,0,0,1,0,3
Fußgänger,7,0,0,1,4,0,0,1,0,0,1
Makromolekulare Chemie,7,0,0,4,2,0,0,0,0,1,0
Pump-Probe-Technik,7,0,0,0,0,0,0,0,0,3,4
Schulleistung,7,0,0,4,0,0,0,0,0,3,0
Lehr-Lern-Forschung,7,0,0,5,1,0,0,0,0,1,0
Algebraische Varietät,7,0,0,0,3,0,1,0,0,1,2
Berührungslose Messung,7,0,0,0,2,0,0,0,0,4,1
Bewohner,7,0,0,2,2,0,0,0,0,3,0
Bierherstellung,7,0,0,1,3,0,0,1,0,2,0
Cytokine,7,0,0,0,1,0,0,0,0,3,3
Medizinische Statistik,7,0,0,3,3,0,1,0,0,0,0
Erdgasgewinnung,7,0,0,1,6,0,0,0,0,0,0
Hauptkomponentenanalyse,7,0,0,0,6,0,0,0,0,1,0
AngularJS,7,0,0,0,7,0,0,0,0,0,0
Tierversuch,7,0,0,3,1,0,0,0,0,2,1
Elektroencephalographie,7,0,0,1,1,0,0,0,1,4,0
Abwehr,7,0,0,2,1,0,0,0,0,2,2
Experimentelle Architektur,7,0,0,2,4,1,0,0,0,0,0
SharePoint 2016,7,0,0,1,6,0,0,0,0,0,0
Lagerstätte,7,0,0,4,1,0,0,1,0,1,0
Modulform,7,0,0,0,6,0,1,0,0,0,0
Elektrizitätsverbrauch,7,0,0,1,2,0,0,0,0,3,1
Endokrin wirksamer Stoff,7,0,0,0,4,0,0,0,0,2,1
Säkularisierung,7,0,0,3,1,1,0,1,0,1,0
Glaube,7,0,0,7,0,0,0,0,0,0,0
Quantenzustand,7,0,0,0,4,0,0,0,0,0,3
Verschwörungstheorie,7,0,0,6,1,0,0,0,0,0,0
Kohlenwasserstofflagerstätte,7,0,0,1,6,0,0,0,0,0,0
Erdgasgeologie,7,0,0,1,5,0,1,0,0,0,0
Tropfen,7,0,0,0,2,0,0,0,1,3,1
Rauigkeit,7,0,0,1,1,0,0,0,0,4,1
Validierung,7,0,0,0,4,0,1,0,0,2,0
Grafikprozessor,7,0,0,0,5,0,0,0,0,1,1
Architekturpreis,7,0,0,0,7,0,0,0,0,0,0
Abbildung,7,0,0,0,6,0,0,0,0,1,0
Dreidimensionales maschinelles Sehen,7,0,0,0,4,0,2,0,1,0,0
Molekularbiologische Methode,7,0,0,3,4,0,0,0,0,0,0
Tablet PC,7,0,0,4,2,0,0,0,0,1,0
Geschichtsbewusstsein,7,0,0,4,1,1,0,0,0,1,0
Harmonische Schwingung,7,0,0,1,0,0,0,0,0,2,4
Adobe Illustrator CC,7,0,0,3,3,0,0,1,0,0,0
Frequenzstabilität,7,0,0,0,1,0,0,0,0,4,2
Extreme programming,7,0,0,2,0,0,5,0,0,0,0
Weimarer Republik,7,0,0,4,1,0,0,0,0,2,0
Bibliotheksbestand,7,0,0,4,0,2,0,0,0,1,0
Telekommunikationswirtschaft,7,0,0,1,3,0,0,0,0,2,1
Verbrechensopfer,7,0,0,5,0,0,0,0,0,1,1
Elite,7,0,0,3,1,0,0,0,0,2,1
Sputtern,7,0,0,0,2,0,0,0,1,3,1
Lyrik,7,0,0,1,4,0,0,0,0,1,1
Go,7,0,0,2,5,0,0,0,0,0,0
Umweltaudit,7,0,0,4,2,0,0,1,0,0,0
Streuung,7,0,0,1,5,0,0,0,0,0,1
Glasherstellung,7,0,0,0,1,0,2,0,0,3,1
Kindeswohl,7,0,0,5,1,0,0,1,0,0,0
Religionswissenschaft,7,0,0,2,4,0,1,0,0,0,0
Heilpflanzen,7,0,0,2,2,0,1,0,0,1,1
UML 2,7,0,0,6,0,0,0,0,1,0,0
Mobilität 4.0,7,0,0,1,5,0,1,0,0,0,0
Ethnische Identität,7,0,0,0,6,0,0,0,1,0,0
Marketingmanagement,7,0,0,7,0,0,0,0,0,0,0
Tanz,7,0,0,2,3,0,0,0,0,2,0
Physikalische Theorie,7,0,0,2,5,0,0,0,0,0,0
Fiskalpolitik,7,0,0,1,4,1,0,0,0,0,1
Planetenentstehung,7,0,0,0,1,0,1,0,0,2,3
Portfolio Selection,7,0,0,5,2,0,0,0,0,0,0
Wahl,7,0,0,3,4,0,0,0,0,0,0
Automatisierungssystem,7,0,0,5,0,1,0,0,0,1,0
Geschichtsbild,7,0,0,3,1,1,0,0,0,2,0
Altertum,6,0,1,1,2,0,1,0,0,1,0
Hypermedia,6,0,0,0,1,0,5,0,0,0,0
Kohärenter Zustand,6,0,0,0,4,0,1,0,0,1,0
Kunststoffrohr,6,0,0,4,1,0,0,0,0,1,0
Cyber-Mobbing,6,0,0,4,0,1,0,0,0,1,0
Naturfaser,6,0,0,1,4,0,0,1,0,0,0
Innovationspotenzial,6,0,0,1,2,0,0,2,1,0,0
Entscheidungsunterstützung,6,0,0,0,2,0,1,0,0,3,0
Schadstoffemission,6,0,0,0,0,0,0,0,5,1,0
MPI,6,0,0,1,0,0,4,0,0,1,0
Systemintegration,6,0,0,2,3,0,0,0,0,1,0
Softwareplattform,6,0,0,3,3,0,0,0,0,0,0
Berufserfolg,6,0,0,6,0,0,0,0,0,0,0
Spinkette,6,0,0,0,1,0,0,0,0,1,4
Mehrfach geladenes Ion,6,0,0,0,2,0,0,0,0,2,2
Topologische Dynamik,6,0,0,1,4,0,1,0,0,0,0
Inversion,6,0,0,0,6,0,0,0,0,0,0
Gammastrahlung,6,0,0,0,4,0,0,0,0,1,1
Transporttechnik,6,0,0,5,0,0,1,0,0,0,0
Humanoider Roboter,6,0,0,2,3,1,0,0,0,0,0
Bildsensor,6,0,0,0,4,0,0,0,2,0,0
Zufallsgraph,6,0,0,0,2,0,1,0,0,0,3
Hefeartige Pilze,6,0,0,0,4,0,0,0,0,1,1
Designer,6,0,0,2,4,0,0,0,0,0,0
Fertigbau,6,0,0,1,3,0,1,0,0,0,1
Architekturdarstellung,6,0,0,2,4,0,0,0,0,0,0
Gesundheitsrecht,6,0,0,1,0,0,1,0,0,3,1
Hangsicherung,6,0,0,1,5,0,0,0,0,0,0
